,title,like_count_1h,like_count_2h,like_count_3h,like_count_4h,like_count_5h,like_count_6h,comment_count_1h,comment_count_2h,comment_count_3h,comment_count_4h,comment_count_5h,comment_count_6h,forum_id,forum_stats,like_count_24h,weekday,hour
26037,#分享 生活Shin鮮事,5,8,9,9,9,10,1,3,4,4,4,4,50836,1.0,18,1,14
27536,#大眾占卜 未來三個月的方向與指引（已解答）,1,2,6,10,11,12,6,11,20,29,33,40,40715,32.9,22,2,8
33855,自願被騷擾就無罪，學校今年的壓榨,0,1,2,3,3,4,1,4,4,6,11,12,497426,359.8,6,2,2
12001,新生健檢視力好恐怖,2,2,5,6,6,7,3,6,8,8,10,11,136811,59.5,10,4,9
10427,Wow~這是我中興的學姊在高點考上會計師～推一波,1,1,1,2,2,4,0,0,0,0,0,0,336679,29.3,9,1,18
6179,111學年親善大使服務團新生招生中！,2,3,3,4,5,5,0,0,0,0,0,0,642331,12.3,6,1,10
42262,徐國勇：房地產業是台灣護國群山,1,3,6,8,8,9,3,7,7,8,9,9,477997,42.3,12,2,1
35122,你是我的黎明,3,7,8,10,13,13,1,1,2,2,2,2,562854,0.4,24,0,10
31544,走在法律這條道路上,0,0,2,2,4,5,7,7,9,11,13,13,591920,16.9,12,4,5
9637,看著喜歡的人心裡在想什麼？,4,10,17,24,29,32,4,6,14,16,18,18,817817,391.7,60,4,14
40215,傳說卡頓,1,2,3,3,3,4,3,6,10,10,10,10,906666,319.0,12,3,7
12184,研習是不是就是垃圾？,0,0,0,2,2,2,1,4,4,4,5,5,917686,7.0,11,3,11
13462,填問卷抽獎金,2,4,5,5,5,5,3,3,3,3,3,3,136811,59.5,6,4,6
26463,沒有很帥 不要傳了,4,4,4,6,7,9,3,3,4,4,9,39,471069,37.6,13,4,8
36617,#分享 跟男友爸媽出遊的妝容,2,6,13,22,30,32,0,0,0,0,3,3,156928,140.1,63,6,3
39434,#討論 全明星運動會第四季Ep.8討論,25,75,124,157,168,177,88,803,2039,2397,2486,2543,822393,4.1,203,6,11
34356,被同個渣男騙（幫高調）,8,14,22,31,40,46,9,23,35,48,56,58,817817,391.7,92,6,22
3949,砲友要交男友了,1,1,1,1,1,1,1,1,1,1,1,2,687605,117.0,16,6,9
48765,111地方特考報名提醒及應考資訊整理,2,6,6,8,9,11,0,0,0,0,0,0,531929,28.7,22,4,10
17605,都是黑數害我確診嗚嗚嗚,0,0,0,0,0,0,2,2,2,2,2,3,497426,359.8,104,0,18
11323,#台劇 #台視 美麗人生---重返榮耀 第97集討論區,0,1,4,5,5,6,0,19,60,78,81,81,832822,17.1,7,4,10
32087,16 personalities &榮格,0,0,1,2,3,4,1,2,4,4,9,9,225632,2.4,6,3,12
42059,你的道歉，我不接受,2,3,4,5,6,7,7,8,13,13,14,15,477997,42.3,12,0,9
7989,南投龍鳳宮 - 解籤（第一籤）,3,4,5,5,5,5,2,2,4,6,6,6,676371,391.4,6,5,13
16841,妹妹其實很可愛-（閃照在下面）雙十煙火約會,20,26,30,30,34,34,9,9,10,10,11,11,687605,117.0,47,0,15
33730,求問寵物保險,2,2,3,4,4,5,1,3,7,7,8,8,699763,53.5,8,1,4
10446,暑期實習經驗分享 #Garmin,4,6,7,8,9,10,0,3,3,6,7,7,852766,28.4,21,4,10
2196,[純討論] Kam vs 毒,2,4,6,10,16,18,5,8,10,14,15,17,528046,38.6,78,0,5
40984,眼鏡被吹走,6,8,11,12,13,13,9,11,11,11,11,11,22465,63.0,17,0,7
40854,咦咦 我怎麼沒有選上民訴呀,3,3,4,5,5,5,0,0,2,2,3,4,738074,25.1,6,0,3
42685,#請益 研究所開學時間,1,1,1,1,1,1,3,3,3,3,3,3,632718,54.5,5,5,16
28508,聽說有人要輸贏,3,7,11,14,14,16,15,21,29,34,35,38,537024,8.0,21,3,9
36989,女友跟兄弟太像怎麼辦？？？,8,9,9,10,10,10,3,4,4,4,4,4,817817,391.7,13,3,15
21989,社團建議！,1,2,3,4,6,6,5,14,23,27,28,36,136811,59.5,8,1,8
21602,姊姊的鼻子也太靈…,6,19,42,73,101,132,6,10,13,14,14,14,687605,117.0,200,4,10
23628,有點撐不下去研究所生活,2,3,5,8,13,16,11,11,15,18,19,23,632718,54.5,58,5,4
33792,#徵伴 歐洲交換生徵旅伴,2,3,3,3,3,3,1,1,1,1,1,1,134598,22.2,5,1,21
31050,台北大學台中中興校區,9,21,34,41,53,62,12,19,19,20,22,22,738074,25.1,97,6,3
23280,被男友說是班上第二漂亮的請問女生們會有什麼感覺,0,0,0,0,0,0,2,2,2,2,4,8,676371,391.4,116,1,4
2845,#分享 長頸鹿鋸鍬形蟲飼育紀錄（PGK),5,10,15,15,15,18,5,5,5,5,5,5,63642,22.5,39,4,15
41896,帥哥請進,4,5,6,6,7,7,8,15,16,16,16,16,174372,56.4,9,2,14
5549,轉學生,1,1,3,5,5,5,6,10,11,14,17,26,136811,59.5,9,1,5
46402,#討論 #ysl智能唇膏調色機,0,1,1,1,3,4,1,1,2,9,14,14,156928,140.1,5,0,13
26955,認識中醫藥,0,0,2,2,2,3,2,2,3,7,8,10,31069,64.7,5,4,9
33647,私密處除毛,0,0,0,0,0,0,0,0,1,1,1,1,24561,93.7,25,0,16
3531,16週期中取暖,0,1,3,6,11,17,2,7,12,16,20,21,218395,17.2,40,6,9
26291,現充跟肥宅的差距,5,9,11,11,11,11,2,7,12,14,14,14,676371,391.4,13,4,13
21082,高考 要整理筆記嗎？（行政類科）,4,9,10,11,12,13,3,3,4,10,11,11,531929,28.7,19,2,6
30687,學餐,0,0,0,0,0,0,0,0,0,0,1,4,145332,12.5,5,3,19
452,確定教官退出校園，去除威權遺毒，落實轉型正義,1,4,4,5,5,5,0,0,7,7,7,9,477997,42.3,7,3,8
3444,我很抱歉…,2,6,6,6,6,6,8,9,9,10,10,10,174372,56.4,6,1,12
23211,有翅膀的超大茶渣？,6,10,11,11,11,11,11,14,15,15,16,16,583569,60.6,19,3,14
38594,有人還沒睡嗎,1,1,2,3,3,7,62,121,130,131,133,135,174372,56.4,27,3,19
11665,我的本命角——安奈特❤,3,3,11,23,30,41,6,6,8,19,24,30,906666,319.0,59,3,11
30490,冰雪世界—淡水,0,2,2,3,5,6,0,0,0,0,0,0,583569,60.6,10,0,4
41270,幫幫我,2,3,4,7,11,14,6,9,18,52,59,62,879617,13.7,26,4,11
39996,Omicron新變種BF.7正快速傳播 中國內蒙已見感染者,4,6,6,6,7,7,0,0,1,1,1,2,22465,63.0,12,5,10
47113,#請益 好猶豫La Mer海洋拉娜要不要買到會員啊~,0,0,3,3,3,4,6,8,20,27,28,29,156928,140.1,5,1,1
49149,超不適應宿舍生活,1,1,1,1,4,8,3,4,4,5,8,12,860462,31.1,70,1,19
3183,師大吉祥物（活的）,1,4,5,6,7,8,1,3,4,7,9,10,218395,17.2,14,3,0
24326,共英被分到這個老師！,0,0,0,0,0,2,4,12,14,14,17,18,310642,26.6,7,4,9
42410,#台綜#為你唱情歌 EP11 討論區 20221022,5,15,22,25,27,29,1,72,186,249,274,278,832822,17.1,36,5,13
27770,LIICA 設計學院迎新,1,3,4,5,6,6,1,2,4,4,5,5,430940,47.0,7,2,15
23443,哈囉 我們是E-Sports 電競社🤚,3,4,4,4,4,4,0,0,0,0,0,0,22465,63.0,7,1,17
3282,想上岸的魚,0,0,0,1,2,3,2,2,2,5,6,6,770696,160.6,7,3,20
248,#頁遊 小抽獎(●°u°●)​ 」,6,7,7,8,8,8,61,84,88,91,91,91,63088,37.5,9,5,15
20694,#詢問 關於手機殼,3,5,8,12,14,19,3,10,11,26,27,28,495424,6.9,29,1,7
30843,#請益 英國碩士實習,0,0,0,1,3,6,8,9,9,9,10,10,134598,22.2,8,6,9
41335,根本原因在民進黨黨內民調崩盤了,1,4,4,6,6,6,0,0,0,0,0,0,497426,359.8,8,2,23
48523,#討論 如果收到或買到味道沒有很喜歡的香水會怎麼處理呢,1,1,1,1,1,1,6,6,7,7,8,10,518897,10.1,5,5,11
22269,全家霜淇淋🍦,4,7,13,15,16,17,8,13,16,16,16,17,160419,81.9,99,2,15
48453,#分享 ohora指甲貼新客組開箱+跌坑款式分享📌,1,2,2,3,3,3,2,2,4,4,4,4,50785,31.2,7,4,9
17970,緯創offer,3,3,4,5,6,7,13,18,19,19,20,22,852766,28.4,15,4,7
2156,半個台中人覺得從外縣市來台中玩應該吃什麼,2,6,12,18,25,44,0,0,0,2,3,3,160419,81.9,223,3,7
42900,當大腦在星爆,6,11,15,18,18,18,1,1,6,8,8,8,367659,39.7,23,0,15
46081,想重新開始存錢 但不知道哪種方式比較好,1,1,1,1,1,2,2,2,2,3,3,3,717594,39.0,16,0,18
5456,數據是在跟我開玩笑嗎？,3,4,4,5,6,7,2,5,6,6,6,6,583569,60.6,8,2,12
23575,Costco人,1,2,6,20,29,39,10,20,31,40,46,48,136811,59.5,82,3,11
47951,關於同寢室友確診,3,5,6,6,6,7,0,0,0,1,2,3,174372,56.4,13,4,6
13708,#組屋糾紛 房東使用220V電表怎麼辦,2,2,2,3,4,5,0,3,3,4,5,5,469044,17.9,16,2,4
12507,2023手帳分享-四季紙品一日一頁,2,5,5,5,6,6,0,2,2,2,2,2,776667,0.0,10,3,11
28914,覺得自己係溫室嘅小花,2,4,5,7,7,7,0,1,4,6,6,6,528046,38.6,19,2,5
30067,退學,0,1,1,2,3,3,1,1,4,7,9,9,583569,60.6,6,1,15
49514,理想與現實的差距🥹,1,2,3,4,10,14,0,2,3,7,11,16,699763,53.5,26,3,5
42485,#分享 爵戀iP洗髮精潤髮乳+集中髮膜心得,1,3,4,4,5,5,0,3,3,3,4,4,285632,59.6,9,3,6
12911,#更新 220929 Yuju IG 貼文、限動更新,2,2,2,2,2,2,0,0,0,0,0,0,158995,3.1,11,2,17
479,第三學期如何退選？,1,2,2,2,2,3,0,2,3,8,10,10,643788,12.4,5,5,8
40773,有人跟我一樣嗎🥲,4,6,9,10,12,16,4,5,8,9,10,10,687605,117.0,132,1,17
32241,#請益 事務所大大小小活動,1,3,4,7,9,9,3,6,7,10,18,22,827384,8.4,18,0,10
14894,#開箱 Loewe puzzle 兩折短夾,2,6,11,22,24,36,2,3,6,11,12,15,641259,15.1,88,6,3
13358,來圖書館有點素質,1,3,3,3,3,3,3,4,5,5,7,10,208818,39.8,6,3,9
38630,居家香氛控不能錯過的百元香氛噴霧🍋 #韓系生活提案,11,14,16,17,18,20,5,6,7,8,8,9,116732,0.2,20,4,8
27585,IG 換地方,3,3,4,7,7,8,1,2,2,2,3,4,497426,359.8,10,1,11
34010,中興大學南投校區,1,2,3,3,3,4,0,5,6,6,6,6,336679,29.3,14,1,6
45947,我真的很愛你們,26,56,70,89,95,100,3,16,20,24,24,25,454216,16.3,153,2,0
39295,#黃牌 超弱發問：沒轉速錶的車裝了錶也不準嗎,0,0,0,0,0,0,6,10,11,19,23,25,879883,6.4,6,0,5
8408,我終於決定休學了 …,2,2,3,8,11,17,2,5,9,14,24,56,497426,359.8,79,2,0
30616,遇到喜歡的人很難,0,0,1,1,2,2,3,4,8,8,11,12,817817,391.7,5,6,11
48015,分手後的留言，給最漂亮可愛的妳。,2,3,3,3,4,4,2,2,2,2,2,2,817817,391.7,7,2,10
16593,#詢問 國泰CUBE,0,0,0,0,0,0,1,11,12,16,20,20,828346,13.3,10,6,19
42329,網傳民進黨側翼狗「難攻大士」不是鄭運鵬的親生哥哥？,2,2,3,5,5,5,0,2,6,6,6,6,497426,359.8,6,3,1
23942,談戀愛真的那麼重要嗎？,2,6,13,21,24,27,8,10,23,24,25,25,817817,391.7,46,4,3
22859,做夢夢到被割喉,1,1,4,7,7,11,1,1,3,6,9,15,676371,391.4,18,5,2
48953,#頁遊 代撈魚~,3,4,5,5,5,5,3,7,15,15,15,15,63088,37.5,5,1,5
8086,跟一個悲觀的人相處真的很痛苦,0,0,0,0,0,0,1,3,3,3,3,6,342324,79.0,10,6,18
43064,對男友太放心的結果,1,13,26,42,54,79,4,8,14,22,28,34,817817,391.7,2604,5,16
26169,求推薦手遊,4,4,4,4,4,4,26,30,35,36,39,40,174372,56.4,8,4,5
20973,老公說謊 我該怎麼辦,0,0,0,0,0,0,14,14,14,14,14,14,676371,391.4,31,6,15
36903,#iPhone 蘋果手機通常都使用幾年？,0,0,2,3,5,7,3,3,7,16,25,35,888601,78.9,111,5,21
43434,有冇失戀圍爐取暖區🥹,2,3,4,4,5,5,2,2,5,6,7,9,955936,27.0,7,3,3
10062,與市長有約,1,3,3,5,6,6,0,1,1,1,1,1,477997,42.3,32,6,16
30465,林口三井_休閒服飾工讀生徵人啦📣,2,3,3,3,3,3,2,2,3,3,3,3,650776,19.2,7,3,1
23416,社恐的溝通障礙克服方法,4,11,13,15,18,18,2,3,3,3,4,4,676371,391.4,41,4,18
38412,進大學真的會有桃花嗎,1,3,7,9,9,9,1,12,12,12,12,12,676371,391.4,35,5,16
42511,有哪些是讓你印象深刻的「盜壘」呢？,0,1,1,1,2,2,0,0,0,0,1,3,862588,24.2,5,1,2
45446,祝 中華民國生日快樂,4,5,8,8,8,8,2,2,2,2,2,2,318713,18.1,11,0,15
9565,體育二館,2,3,3,6,8,12,0,0,0,0,3,3,176551,22.4,28,1,2
8222,確診被記曠課,1,4,7,9,10,10,7,10,18,19,20,22,943830,52.4,12,3,10
24739,#分享 公子廚們有試過嗎？,0,0,0,1,1,1,0,0,1,1,1,1,641297,24.6,24,1,16
13537,大一moodle英文課,0,0,2,3,3,3,2,6,11,12,12,14,100619,40.4,5,2,13
11395,#分潤 海外美妝101-100 /3CE唇釉$185/虞美人$258,3,3,3,3,3,5,0,0,0,0,0,0,62553,64.4,10,0,16
46292,514巷早上的義交伯伯,22,76,176,311,387,482,4,12,16,23,27,30,136811,59.5,931,2,23
27433,女生一天只回一次,1,2,2,3,3,4,15,15,15,15,15,15,817817,391.7,37,1,16
24216,雲科gmail密碼到底是什麼啦,0,3,4,5,5,8,0,0,0,0,0,0,752604,15.7,10,3,10
9282,確診過三個月後 隔離通知書,0,0,0,0,0,0,0,0,0,0,0,0,497426,359.8,5,4,17
41205,找隊友,0,2,2,3,4,4,2,3,8,8,9,9,336679,29.3,7,6,7
38609,#實用服裝知識01：哪種外套在下雨天不會濕?又能擋風?,16,33,37,44,51,51,3,7,8,8,8,8,399302,63.9,77,4,3
25010,服了親媽😔,7,9,12,15,18,20,4,4,10,10,11,11,249745,34.1,34,0,8
25787,歐系車真的有特別安全嗎？,2,2,3,3,3,3,1,3,6,9,10,13,346315,29.3,9,5,6
39051,我快塌了,2,3,5,8,12,12,2,4,7,8,15,15,687605,117.0,24,0,11
32356,人生,4,5,6,6,6,6,0,0,0,0,0,0,976609,0.0,9,4,19
22515,國學街飲料店無飲 10/29-30開幕活動,2,4,5,7,8,8,2,2,3,4,4,4,738074,25.1,15,3,9
32021,7-11推出超酷的甜甜圈冰淇淋啦！,13,14,19,23,33,37,2,2,2,2,5,7,160419,81.9,88,1,3
33941,#閒聊 藝術家型的饒舌歌手能不暈嗎！,2,6,9,13,14,16,1,3,4,4,4,8,626235,38.4,61,2,2
20425,叮🔔香噴噴的厚片出爐啦,13,16,18,19,20,21,1,1,3,4,4,4,108301,23.2,32,3,10
759,身體上的交流,0,0,0,0,0,0,0,0,1,1,1,1,24561,93.7,62,3,18
13659,被拉麵耽誤的巴斯克🍜🍰,0,4,20,36,45,52,1,1,4,6,7,7,160419,81.9,102,6,11
4760,全家 東方美人茶霜淇淋,1,2,2,4,4,4,0,0,0,0,0,0,160419,81.9,5,6,2
39747,#租屋族煮三餐的好東西 #特福萬用鍋 ft.港式煲仔飯好好吃,1,2,4,6,7,9,0,0,0,3,4,4,894031,22.0,21,2,8
14449,#懷孕 確診後備孕,2,2,3,3,3,3,2,2,2,2,3,3,24568,35.9,8,4,12
2483,#選手 西外幫選色🙏🏻,0,1,1,3,4,4,5,10,11,11,14,14,399302,63.9,6,5,6
42282,#iPad 比裸機書寫感再多一點點阻力的類紙膜,0,0,1,2,3,4,0,3,6,11,14,15,888601,78.9,19,4,4
28483,可以不要在廁所抽菸了嗎,0,0,0,0,0,0,1,1,1,1,1,1,176551,22.4,6,2,16
346,求救,0,1,2,2,3,5,4,5,5,5,9,9,439509,6.2,9,0,1
48369,平轉&降轉,2,2,2,2,2,3,4,4,4,4,4,4,399368,59.9,6,2,14
16761,好誇張….撞擊力道超大…希望各位同學騎車慢一點,1,1,1,2,2,2,4,18,34,44,46,48,206035,27.7,5,6,5
33369,逢甲大學男森是不是都很兇,1,1,1,2,2,2,7,16,19,22,24,32,943830,52.4,11,4,3
3505,日本網絡問題想請教,0,1,1,1,1,1,0,0,0,0,0,0,290837,7.3,7,5,15
8139,搭車文化,7,7,7,7,7,7,0,0,0,0,0,0,528046,38.6,7,2,13
27911,#分潤 免費絲襪+31-30折價券🔥,5,6,6,8,8,8,0,0,0,0,0,0,62553,64.4,9,2,11
10904,求問 解決與室友學妹的問題？,0,1,2,2,2,3,0,0,0,0,0,1,750143,13.1,15,1,18
26939,#詢問 古娃娃的帽子,0,0,1,2,5,5,0,1,1,1,2,2,399302,63.9,10,5,8
6916,#分享 我的兩罐神仙水🔥流金水、極光水💙💙💙,2,2,2,3,3,4,0,1,1,1,1,1,156928,140.1,18,0,15
41681,#資訊 第十週 救世主,24,33,38,39,39,39,10,13,13,14,14,14,822393,4.1,89,6,16
996,更 蟲抓到了 謝謝大家,5,7,10,11,11,11,22,25,26,26,26,26,31069,64.7,14,0,6
13213,#大眾占卜 你該如何改善與他/她的關係（解答已更新）,0,1,2,2,3,6,3,3,11,14,22,26,40715,32.9,15,4,9
42891,#補習班 讀家2023司律全修開課日期（已解決）,0,2,4,4,4,4,8,18,22,22,24,24,591920,16.9,5,5,8
2380,法國甜點學校ENSP學餐只要3-5€(台幣90-150)甜點還能吃到飽❗️,6,13,30,48,61,74,0,1,1,1,1,3,160419,81.9,126,6,6
27892,勝八五樓拿錯衣服的水水^^,5,5,5,5,5,5,0,0,0,0,0,0,174372,56.4,9,6,16
20557,#分享 日常護髮好物分享,2,3,3,4,4,5,1,2,2,3,3,3,285632,59.6,6,2,6
14931,好友砲,0,0,1,1,4,8,1,1,1,2,7,12,676371,391.4,457,0,17
24242,#大眾占卜 關於本階段和下個階段，迎接我的是什麼學習方向呢? 我該如何應對呢? (限時),3,4,7,7,9,9,0,0,0,0,0,0,40715,32.9,19,6,6
29098,.,5,5,5,5,5,5,8,10,10,10,10,10,750159,1128.3,6,4,15
26561,板橋裕民街美食 ｜Aries pasta 義大利麵,0,1,3,7,8,8,0,0,0,0,0,0,160419,81.9,9,5,11
17674,今天,8,8,8,8,8,9,11,13,13,13,13,13,750159,1128.3,10,1,14
35769,#黃牌 要捏嗎,1,1,2,2,2,3,4,7,7,8,9,10,879883,6.4,25,3,17
21559,山水苑洗衣機烘衣機,0,0,2,2,2,2,1,3,5,6,6,7,583569,60.6,5,5,13
34627,堇次元突破明信片——限時索取- ̗̀♡ ̖́-,7,8,8,8,8,8,16,21,21,21,21,21,308652,0.1,15,0,11
31044,阿嬤說每天的早安圖是一種作業,8,21,42,64,96,147,13,16,20,25,31,44,676371,391.4,631,6,1
14663,義大C4F美食街那間評價不錯？,0,0,0,0,2,3,0,3,3,4,5,7,162037,21.9,13,6,7
32909,LINE-怪可愛的貼圖分享😍,0,0,0,2,3,3,0,0,0,2,2,2,497426,359.8,18,5,9
6363,想問一下科法所未來就業環境,1,2,3,3,3,3,0,1,1,2,2,2,136098,31.6,7,3,17
18737,非常感謝那位學姊,1,1,1,2,2,2,15,15,15,15,15,15,230184,36.2,8,1,15
43834,“男女思維大不同”,1,1,2,2,2,3,1,1,1,2,2,2,817817,391.7,6,3,7
7565,分享個今天的趣事,0,0,0,1,1,1,0,0,0,0,0,0,439509,6.2,8,2,9
6731,#上榜心得分享 高考地政,7,16,19,20,20,20,2,4,4,5,6,6,531929,28.7,25,4,12
8607,陳時中競辦痛批：竊取機密如水門案,2,6,6,6,7,8,4,6,7,9,11,13,477997,42.3,17,1,8
18714,李聖傑會加簽擴大輔系生嗎,2,3,4,4,4,4,21,25,27,28,29,30,31069,64.7,6,3,8
9914,#育兒 那些年，買不完的乾濕兩用巾～,0,2,2,2,2,2,0,0,0,0,0,0,24568,35.9,40,0,17
8907,同學，可以不要黏嗎？,2,2,2,3,3,3,3,3,6,12,12,12,860462,31.1,17,1,2
16466,#肉文 推文,0,0,0,3,3,6,0,0,0,0,0,0,332913,14.0,9,3,4
32168,有跟我一樣是身心障礙的同學嗎？,0,0,0,2,6,7,1,7,10,12,14,16,336679,29.3,21,3,23
13038,#分享 Guerlain嬌蘭 藝術沙龍 迷夜橙花淡香精,1,2,5,6,6,8,1,1,4,4,4,4,518897,10.1,19,6,2
30429,想問研究生最喜歡的零食是什麼🤔,0,1,1,1,2,3,3,9,13,15,18,23,632718,54.5,14,3,9
15934,關於外雙溪校區請益,1,2,3,5,8,8,25,37,43,44,48,49,994988,40.3,25,3,11
42997,尋求中大胸的無肩帶內衣🥲,1,1,1,2,2,3,0,0,0,0,0,0,24561,93.7,12,1,3
7980,奧地利旅遊注意事項,2,5,5,5,5,5,0,0,0,0,0,0,14804,42.6,7,3,8
46849,有這樣的室友該怎麼辦,2,3,3,3,3,3,5,7,8,9,10,12,650776,19.2,6,6,13
35793,#大眾占卜 什麼類型的人適合我（無時間限制）,3,8,11,16,22,28,0,0,1,1,1,2,40715,32.9,69,0,7
28515,拿刀自殘對於躁鬱症患者來說是正常的行為嗎,0,0,0,0,0,0,2,3,3,3,11,14,683990,11.1,5,5,9
5373,如何巧妙混入女生群？,1,3,7,8,9,10,3,12,23,23,26,26,497426,359.8,86,5,15
17911,#iPhone 刷不到iphone14pro 人生好難…,0,1,2,2,4,6,4,9,10,25,42,52,888601,78.9,62,6,22
11783,加簽規定,0,0,0,0,1,1,1,1,1,1,1,3,136098,31.6,6,4,7
28956,長榮神獸,4,7,8,12,15,20,1,1,1,3,3,3,681495,13.5,41,6,6
37190,#分享 220903 DKZ 都快秋天才辦的夏日寫真視訊簽售後記,4,7,8,10,13,19,6,7,7,8,8,12,626235,38.4,58,6,18
2908,攝影實務研習隊📷📷✨,3,5,5,6,7,7,0,1,1,8,8,8,377272,20.7,7,0,4
35807,#iPad 免費筆記模板分享～～～,7,11,46,75,107,120,0,0,3,8,9,9,888601,78.9,243,0,12
44671,艾莉兒限時動態（內有蔡朕、小孩、江尚儒）,16,26,39,50,60,67,0,4,5,6,9,9,454216,16.3,138,6,5
30365,分享歐運😍,0,0,0,0,0,0,0,0,0,0,0,0,728320,5.1,7,5,1
40408,【烏惡戰爭-召喚證人戰】懶人包,2,5,7,7,7,9,2,16,20,29,31,35,445193,24.6,36,4,20
24407,無視標線把停車場當你家嗎,0,1,1,2,4,5,3,4,6,7,7,7,598165,10.4,7,4,2
49409,"#大眾占卜 
[塔羅］有人陪我過雙十嗎🤍已解答🤍",5,7,9,10,10,10,9,13,15,17,18,19,40715,32.9,24,2,15
45862,#懷孕 孕吐時期的第一餐,0,0,1,1,1,1,0,0,2,3,3,3,24568,35.9,6,0,14
31731,選擇語校(不喜勿入）,0,1,1,1,1,1,0,1,2,2,3,3,290837,7.3,5,2,11
38203,雙魚男,0,0,0,0,0,0,2,2,2,2,3,4,342324,79.0,5,4,15
4410,首次租用iRent,1,2,2,2,2,2,2,3,4,4,4,4,346315,29.3,5,6,17
45476,#租屋疑問 詢問漲租,0,0,0,0,0,0,2,3,3,3,3,3,469044,17.9,5,5,3
23866,對講過一次話的教練暈船🤧,3,6,8,10,11,11,1,9,11,14,14,14,676371,391.4,14,3,15
30665,街邊outlet店尋寶👚,7,7,8,9,9,10,4,4,4,4,4,4,574406,0.0,14,6,8
48878,詢問品牌,0,0,0,0,0,0,3,3,3,3,3,3,687605,117.0,7,4,16
40380,問男生,2,2,3,3,3,4,0,0,8,9,10,13,676371,391.4,6,6,10
983,抱團取暖,0,0,0,1,1,2,0,1,3,4,5,5,518897,10.1,6,1,8
37315,#組屋糾紛 有關大園區中山南路套房，建議租屋前考慮一下,1,1,1,2,2,2,0,1,1,1,1,1,469044,17.9,5,5,7
44589,#請益 solone 的大藝術家和榛果刷具大家比較推哪支?,1,4,6,9,14,17,0,3,4,7,7,9,156928,140.1,31,2,12
31184,#泰星 黑幫少爺愛上我世巡台北站,4,4,4,6,7,7,1,3,3,4,4,5,148891,2.9,9,0,9
40449,#討論交流 我認為國營所有類組都要限制科系,1,2,5,8,9,11,13,17,22,23,31,42,825288,7.0,23,0,4
34990,#開箱 買啦！哪次不買之 Dior 預購會買什麼？,1,3,4,5,8,8,0,1,1,1,1,1,156928,140.1,44,4,18
27913,這次真的勾起心中的惡,0,5,9,11,16,16,4,6,11,20,28,35,445193,24.6,38,5,4
14697,尋找轉學考同伴,0,0,0,1,1,2,4,6,8,10,23,27,310642,26.6,8,6,8
18786,(emoji),1,4,7,9,9,9,4,6,6,6,7,7,139045,5.7,17,3,11
37983,圖書館偷雨傘,8,9,10,10,10,12,1,6,12,12,12,12,22465,63.0,13,4,12
11968,擔心,1,2,2,2,3,3,2,2,2,3,3,3,687605,117.0,6,3,9
8571,喺呢個家好辛苦,0,3,8,10,14,16,1,4,4,4,5,7,250827,6.6,46,3,0
36141,其實我也蠻好奇,1,6,10,12,12,13,31,57,62,73,74,75,497426,359.8,21,0,11
34924,#分享 韓國翻跳舞團ARTBEAT 解散首爾隊！！,10,16,38,46,49,58,2,9,28,28,29,29,626235,38.4,130,5,14
38520,無聊媽媽跟風曬女兒婚紗,6,13,13,14,16,16,0,0,2,2,2,2,76831,15.1,20,4,9
41916,"幫你代購奶凍捲（三芝校區）
9/3（六）送達（已滿）",2,2,3,5,5,5,9,9,9,9,9,9,471069,37.6,6,3,14
28882,#分享 在mybra買的兩款超好穿無鋼圈內衣,1,2,3,4,4,6,0,0,0,0,0,1,24561,93.7,38,3,3
40330,終於買了金太陽,0,0,0,1,2,3,0,0,0,0,2,8,179492,7.4,13,6,1
16462,送口紅！！！！,0,0,0,0,1,1,3,3,4,6,6,6,31069,64.7,7,1,9
11211,打包人偷乙己,25,32,33,35,39,39,4,5,5,5,5,6,31069,64.7,152,1,17
39638,#問題 想更了解韓國的國小,0,0,1,3,3,6,13,14,15,15,16,16,647726,4.9,15,0,8
3559,#討論 牙鑽？？是什麼新東西,1,2,2,5,9,11,2,3,6,9,9,9,156928,140.1,112,1,16
23958,10/15 漢神巨蛋雅詩蘭黛一日店長 祖安煥鈞,4,4,4,6,7,8,3,4,4,4,4,4,454216,16.3,11,4,11
20733,窩剛剛,5,6,6,6,6,6,22,23,23,23,23,23,750159,1128.3,6,1,17
9445,窩最近,8,10,12,12,12,12,24,25,25,25,25,25,750159,1128.3,15,2,14
35254,台北超好喝的手搖店山焙,9,11,12,15,15,15,2,2,2,2,2,2,98880,0.1,25,5,10
44471,哪個星座的蘿莉會比較可愛？,0,0,0,0,0,1,0,2,2,3,3,5,342324,79.0,9,0,19
34073,A片連結差點傳給我媽,0,7,12,12,12,12,2,4,8,8,8,8,497426,359.8,31,6,15
17285,那些在我心目中無法超越的美麗紙片🌞💚,3,3,5,9,12,16,1,1,1,2,3,3,74879,3.3,59,0,20
14471,轉學考找一起讀書的夥伴！,1,1,2,2,2,2,3,4,5,5,5,5,432672,41.5,6,6,17
42539,abort⚠️ 睫毛生長記👁️👁️,0,0,1,1,3,3,0,0,0,0,1,1,353181,3.3,12,5,14
46525,逢甲選課？？,2,2,4,8,13,14,4,7,9,12,14,19,943830,52.4,17,0,1
37766,#閒聊 這種解牌方式是不是遇到騙子了,0,2,2,2,5,5,4,10,10,10,11,14,40715,32.9,7,4,2
9978,有人今天在光復校區內撿到500塊嗎？,4,5,5,5,5,5,2,3,3,4,4,4,174372,56.4,5,1,4
